ask_price,ask_whole_lot_volume,ask_lot_volume,bid_price,bid_whole_lot_volume,bit_lot_volume,close_price,close_volume
37154.70000,5,5.000,37154.60000,1,1.000,37154.70000,0.00500000
37154.70000,5,5.000,37154.60000,1,1.000,37154.70000,0.00500000
37154.70000,7,7.000,37154.60000,1,1.000,37154.70000,0.00500000
37150.20000,2,2.000,37150.10000,1,1.000,37154.60000,0.00000001
37150.20000,4,4.000,37150.10000,1,1.000,37154.60000,0.00000001
37137.40000,1,1.000,37122.60000,1,1.000,37122.60000,0.15000000
37137.40000,1,1.000,37122.60000,1,1.000,37122.60000,0.15000000
37135.50000,1,1.000,37122.90000,1,1.000,37122.60000,0.15000000
37146.50000,1,1.000,37135.90000,1,1.000,37140.70000,0.07328354
37142.00000,1,1.000,37129.80000,1,1.000,37140.70000,0.07328354
37118.90000,4,4.000,37118.80000,1,1.000,37140.70000,0.07328354
37118.90000,4,4.000,37118.80000,1,1.000,37140.70000,0.07328354
37118.90000,6,6.000,37118.80000,1,1.000,37140.70000,0.07328354
37115.70000,4,4.000,37115.60000,1,1.000,37118.00000,0.00000001
37115.70000,3,3.000,37115.60000,1,1.000,37118.00000,0.00000001
37115.70000,3,3.000,37115.60000,1,1.000,37118.00000,0.00000001
37115.70000,4,4.000,37115.60000,1,1.000,37115.70000,0.00219227
37115.70000,4,4.000,37115.60000,1,1.000,37115.70000,0.00219227
37122.50000,1,1.000,37118.20000,1,1.000,37115.60000,0.03958010
37123.90000,1,1.000,37116.20000,1,1.000,37115.60000,0.03958010
37124.50000,1,1.000,37115.60000,1,1.000,37115.60000,0.03958010
37115.60000,4,4.000,37115.50000,1,1.000,37115.60000,0.03958010
37115.60000,4,4.000,37115.50000,1,1.000,37115.60000,0.03958010
37115.60000,3,3.000,37115.50000,1,1.000,37115.60000,0.03958010
37115.60000,3,3.000,37115.50000,1,1.000,37115.60000,0.03958010
37121.20000,1,1.000,37120.00000,1,1.000,37115.60000,0.03958010
37121.10000,1,1.000,37120.10000,1,1.000,37115.60000,0.03958010
37120.20000,1,1.000,37115.60000,1,1.000,37115.60000,0.03958010
37120.20000,1,1.000,37115.60000,1,1.000,37115.60000,0.03958010
37128.10000,1,1.000,37128.00000,4,4.000,37121.20000,0.13205362
37128.10000,1,1.000,37128.00000,4,4.000,37121.20000,0.13205362
37128.10000,1,1.000,37128.00000,6,6.000,37121.20000,0.13205362
37155.40000,1,1.000,37147.90000,1,1.000,37153.20000,0.28594281
37140.00000,1,1.000,37133.90000,1,1.000,37153.20000,0.28594281
37140.00000,1,1.000,37135.10000,1,1.000,37153.20000,0.28594281
37143.60000,1,1.000,37136.30000,1,1.000,37153.20000,0.28594281
37132.10000,1,1.000,37128.50000,1,1.000,37153.20000,0.28594281
37132.10000,1,1.000,37128.50000,1,1.000,37153.20000,0.28594281
37150.00000,1,1.000,37137.90000,2,2.000,37138.00000,0.02812900
37138.00000,1,1.000,37129.10000,1,1.000,37138.00000,0.02812900
37150.10000,1,1.000,37140.40000,1,1.000,37153.60000,0.00200000
37155.40000,1,1.000,37150.40000,1,1.000,37153.60000,0.00200000
37150.50000,1,1.000,37150.40000,1,1.000,37153.60000,0.00200000
37150.50000,1,1.000,37149.10000,1,1.000,37153.60000,0.00200000
37145.00000,1,1.000,37131.00000,1,1.000,37150.50000,0.00300000
37145.00000,1,1.000,37133.80000,1,1.000,37150.50000,0.00300000
37141.60000,1,1.000,37132.10000,1,1.000,37132.00000,0.01500000
37141.60000,1,1.000,37132.10000,1,1.000,37132.00000,0.01500000
37141.00000,1,1.000,37132.10000,1,1.000,37141.60000,0.00400000
37130.10000,1,1.000,37120.20000,1,1.000,37132.20000,0.20000000
37135.00000,1,1.000,37127.40000,1,1.000,37132.20000,0.20000000
37134.80000,1,1.000,37122.10000,1,1.000,37132.20000,0.20000000
37133.20000,1,1.000,37126.20000,1,1.000,37132.20000,0.20000000
37133.20000,1,1.000,37122.10000,1,1.000,37132.20000,0.20000000
37140.70000,1,1.000,37133.20000,4,4.000,37138.30000,0.06100000
37140.90000,1,1.000,37132.10000,1,1.000,37138.30000,0.06100000
37140.90000,1,1.000,37140.80000,4,4.000,37138.30000,0.06100000
37140.90000,1,1.000,37132.10000,1,1.000,37138.30000,0.06100000
37141.10000,1,1.000,37131.00000,1,1.000,37138.30000,0.06100000
37141.10000,1,1.000,37131.00000,1,1.000,37138.30000,0.06100000
37135.10000,2,2.000,37135.00000,1,1.000,37138.30000,0.06100000
37136.00000,1,1.000,37129.30000,1,1.000,37138.30000,0.06100000
37135.10000,2,2.000,37125.50000,1,1.000,37138.30000,0.06100000
37132.30000,1,1.000,37120.10000,1,1.000,37138.30000,0.06100000
37131.00000,1,1.000,37120.10000,1,1.000,37138.30000,0.06100000
37130.90000,1,1.000,37120.10000,1,1.000,37138.30000,0.06100000
37120.20000,1,1.000,37120.10000,1,1.000,37138.30000,0.06100000
37120.20000,1,1.000,37120.10000,1,1.000,37138.30000,0.06100000
37120.20000,6,6.000,37120.10000,1,1.000,37138.30000,0.06100000
37120.20000,10,10.000,37120.10000,1,1.000,37138.30000,0.06100000
37115.70000,3,3.000,37115.60000,1,1.000,37120.10000,0.00010000
37115.70000,3,3.000,37115.60000,1,1.000,37120.10000,0.00010000
37115.70000,3,3.000,37115.60000,1,1.000,37120.10000,0.00010000
37120.10000,1,1.000,37117.70000,1,1.000,37120.10000,0.00010000
37119.10000,1,1.000,37115.60000,1,1.000,37120.00000,0.02708837
37120.30000,2,2.000,37120.20000,1,1.000,37120.30000,0.00100000
37123.80000,1,1.000,37122.00000,1,1.000,37120.00000,0.02708837
37120.30000,7,7.000,37120.20000,1,1.000,37120.30000,0.00100000
37120.30000,3,3.000,37120.20000,1,1.000,37120.30000,0.00100000
37120.30000,3,3.000,37120.20000,1,1.000,37120.30000,0.00100000
37120.30000,1,1.000,37113.00000,1,1.000,37118.20000,0.26943000
37113.60000,1,1.000,37103.00000,1,1.000,37118.20000,0.26943000
37129.10000,1,1.000,37123.90000,1,1.000,37118.80000,0.00269797
37121.20000,1,1.000,37118.80000,1,1.000,37123.80000,0.01788533
37131.50000,1,1.000,37121.90000,1,1.000,37118.80000,0.00269797
37124.50000,1,1.000,37119.40000,1,1.000,37118.80000,0.00269797
37121.50000,1,1.000,37121.40000,1,1.000,37118.80000,0.00269797
37134.00000,1,1.000,37123.90000,1,1.000,37118.80000,0.00269797
37147.90000,2,2.000,37147.80000,1,1.000,37118.80000,0.00269797
37153.60000,1,1.000,37147.80000,1,1.000,37118.80000,0.00269797
37147.90000,2,2.000,37147.80000,1,1.000,37118.80000,0.00269797
37153.60000,2,2.000,37153.50000,1,1.000,37118.80000,0.00269797
37144.50000,1,1.000,37128.10000,1,1.000,37118.80000,0.00269797
37128.20000,3,3.000,37128.10000,1,1.000,37118.80000,0.00269797
37128.20000,3,3.000,37128.10000,1,1.000,37118.80000,0.00269797
37137.40000,1,1.000,37128.20000,1,1.000,37118.80000,0.00269797
37137.40000,1,1.000,37128.20000,1,1.000,37118.80000,0.00269797
37133.30000,1,1.000,37128.10000,1,1.000,37118.80000,0.00269797
37130.20000,1,1.000,37128.10000,1,1.000,37118.80000,0.00269797
37128.20000,3,3.000,37128.10000,1,1.000,37128.20000,0.00019413
37129.90000,1,1.000,37128.10000,1,1.000,37128.20000,0.00083026
37128.20000,2,2.000,37128.10000,1,1.000,37128.20000,0.00083026
37128.20000,4,4.000,37128.10000,1,1.000,37128.20000,0.00083026
37128.20000,4,4.000,37128.10000,1,1.000,37128.20000,0.00314179
37128.20000,6,6.000,37128.10000,1,1.000,37128.20000,0.00314179
37128.20000,5,5.000,37128.10000,1,1.000,37128.20000,0.25000000
37128.20000,5,5.000,37128.10000,1,1.000,37128.20000,0.25000000
37128.20000,5,5.000,37128.10000,1,1.000,37128.20000,0.25000000
37128.20000,4,4.000,37128.10000,1,1.000,37128.10000,0.00276371
37128.20000,5,5.000,37128.10000,1,1.000,37128.10000,0.00276371
37128.20000,5,5.000,37128.10000,1,1.000,37128.20000,0.05387000
37132.70000,1,1.000,37131.80000,1,1.000,37128.20000,0.05387000
37146.20000,1,1.000,37138.90000,1,1.000,37128.20000,0.05387000
37132.70000,1,1.000,37132.60000,2,2.000,37128.20000,0.05387000
37140.70000,1,1.000,37129.90000,1,1.000,37128.20000,0.05387000
37132.00000,2,2.000,37128.10000,1,1.000,37128.20000,0.05387000
37128.20000,7,7.000,37128.10000,1,1.000,37128.20000,0.04039577
37128.20000,7,7.000,37128.10000,1,1.000,37128.20000,0.04039577
37128.20000,6,6.000,37128.10000,1,1.000,37128.20000,0.04039577
37128.20000,10,10.000,37128.10000,1,1.000,37128.20000,0.04039577
37128.20000,10,10.000,37128.10000,1,1.000,37128.20000,0.01284004
37118.60000,2,2.000,37110.30000,1,1.000,37111.60000,0.00535371
37118.60000,2,2.000,37110.30000,1,1.000,37111.60000,0.00535371
37113.60000,1,1.000,37113.50000,1,1.000,37111.70000,0.01138245
37127.80000,1,1.000,37113.50000,1,1.000,37111.70000,0.01138245
37128.10000,1,1.000,37128.00000,1,1.000,37111.80000,0.01039087
37128.20000,3,3.000,37128.10000,1,1.000,37128.00000,0.00747124
37128.20000,3,3.000,37128.10000,1,1.000,37128.00000,0.00747124
37127.40000,1,1.000,37124.70000,1,1.000,37128.00000,0.00747124
37127.40000,1,1.000,37124.70000,1,1.000,37128.00000,0.00747124
37128.20000,1,1.000,37128.10000,3,3.000,37128.00000,0.00747124
37128.20000,1,1.000,37128.10000,3,3.000,37128.00000,0.00747124
37128.20000,1,1.000,37124.40000,1,1.000,37128.00000,0.00747124
37124.90000,3,3.000,37124.80000,1,1.000,37120.00000,0.03122718
37128.20000,1,1.000,37128.10000,1,1.000,37120.00000,0.03122718
37128.20000,1,1.000,37128.10000,3,3.000,37120.00000,0.03122718
37128.20000,1,1.000,37128.10000,8,8.000,37128.10000,0.35100000
37128.20000,2,2.000,37128.10000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37128.10000,1,1.000,37128.10000,0.35100000
37117.90000,1,1.000,37110.90000,1,1.000,37128.10000,0.35100000
37123.20000,1,1.000,37116.40000,1,1.000,37128.10000,0.35100000
37123.20000,1,1.000,37116.40000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37123.20000,2,2.000,37128.10000,0.35100000
37127.50000,1,1.000,37123.20000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37125.10000,1,1.000,37128.10000,0.35100000
37126.50000,1,1.000,37125.70000,1,1.000,37128.10000,0.35100000
37126.50000,1,1.000,37125.70000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37128.10000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37128.10000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37128.10000,1,1.000,37128.10000,0.35100000
37128.20000,1,1.000,37128.10000,1,1.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,1,1.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,3,3.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,3,3.000,37128.20000,0.04040066
37123.70000,2,2.000,37123.60000,1,1.000,37128.20000,0.04040066
37123.70000,5,5.000,37123.60000,1,1.000,37128.20000,0.04040066
37119.80000,1,1.000,37115.30000,1,1.000,37128.20000,0.04040066
37119.80000,1,1.000,37113.90000,1,1.000,37128.20000,0.04040066
37123.10000,1,1.000,37118.30000,1,1.000,37128.20000,0.04040066
37128.20000,1,1.000,37127.00000,2,2.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,3,3.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,8,8.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,8,8.000,37128.20000,0.04040066
37128.20000,1,1.000,37128.10000,10,10.000,37128.20000,0.04040066
37138.90000,1,1.000,37138.80000,6,6.000,37128.20000,0.87726731
37155.40000,1,1.000,37151.10000,1,1.000,37146.30000,0.01000000
37155.40000,1,1.000,37155.30000,3,3.000,37155.30000,0.00066495
37155.40000,1,1.000,37155.30000,10,10.000,37155.30000,0.00066495
37155.40000,1,1.000,37155.30000,7,7.000,37155.30000,0.00066495
37155.40000,1,1.000,37155.30000,8,8.000,37155.30000,0.00066495
37155.40000,2,2.000,37155.30000,1,1.000,37155.30000,0.00066495
37155.40000,5,5.000,37155.30000,1,1.000,37155.30000,0.00066495
37155.40000,7,7.000,37155.30000,1,1.000,37155.30000,0.00066495
37150.10000,4,4.000,37150.00000,1,1.000,37150.10000,0.00041291
37155.40000,4,4.000,37155.30000,1,1.000,37155.30000,0.00066495
37150.10000,1,1.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.20000,1,1.000,37150.10000,1,1.000,37150.10000,0.00157429
37150.10000,2,2.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,2,2.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,3,3.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,5,5.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,5,5.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,8,8.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,5,5.000,37150.00000,1,1.000,37150.10000,0.00157429
37150.10000,5,5.000,37150.00000,1,1.000,37150.10000,0.00157429
37149.30000,1,1.000,37140.30000,1,1.000,37149.40000,0.00041292
37149.30000,1,1.000,37140.30000,1,1.000,37149.40000,0.00041292
37148.60000,1,1.000,37141.30000,1,1.000,37149.40000,0.00041292
37141.40000,1,1.000,37140.00000,1,1.000,37149.40000,0.00041292
37141.40000,1,1.000,37140.00000,1,1.000,37149.40000,0.00041292
37141.40000,1,1.000,37141.30000,1,1.000,37140.00000,0.06718700
37146.50000,1,1.000,37139.90000,1,1.000,37141.30000,0.00000117
37150.10000,1,1.000,37150.00000,1,1.000,37141.30000,0.00000117
37150.10000,1,1.000,37150.00000,1,1.000,37141.30000,0.00000117
37150.10000,1,1.000,37149.00000,1,1.000,37141.30000,0.00000117
37150.10000,1,1.000,37150.00000,7,7.000,37141.30000,0.00000117
37150.10000,1,1.000,37150.00000,7,7.000,37141.30000,0.00000117
37155.30000,1,1.000,37155.20000,5,5.000,37150.10000,0.01758150
37155.30000,1,1.000,37155.20000,3,3.000,37150.10000,0.01758150
37162.70000,1,1.000,37162.60000,5,5.000,37155.40000,0.01000000
37162.70000,1,1.000,37162.60000,5,5.000,37155.40000,0.01000000
37162.70000,1,1.000,37162.60000,8,8.000,37155.40000,0.01000000
37162.70000,1,1.000,37162.60000,3,3.000,37162.70000,0.00030987
37162.70000,1,1.000,37162.60000,3,3.000,37162.70000,0.00030987
37162.70000,1,1.000,37162.60000,3,3.000,37162.70000,0.00030987
37162.70000,1,1.000,37162.60000,5,5.000,37162.70000,0.00030987
37162.70000,1,1.000,37162.60000,5,5.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,5,5.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,5,5.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,5,5.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,11,11.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,11,11.000,37162.60000,0.24396561
37162.70000,1,1.000,37162.60000,11,11.000,37162.60000,0.24396561
37173.30000,1,1.000,37173.20000,3,3.000,37173.20000,0.00070610
37173.30000,1,1.000,37173.20000,4,4.000,37173.30000,0.32970939
37173.30000,1,1.000,37173.20000,5,5.000,37173.20000,0.00175445
37203.50000,1,1.000,37203.40000,2,2.000,37203.50000,0.00400000
37225.40000,1,1.000,37203.40000,4,4.000,37245.50000,0.27062585
37248.30000,1,1.000,37248.20000,1,1.000,37246.20000,0.00824479
37248.30000,1,1.000,37248.20000,2,2.000,37248.20000,0.00026000
37234.30000,1,1.000,37234.20000,1,1.000,37248.20000,0.00026000
37230.40000,1,1.000,37219.10000,1,1.000,37248.20000,0.00026000
37230.40000,1,1.000,37219.00000,1,1.000,37248.20000,0.00026000
37233.40000,1,1.000,37223.30000,1,1.000,37248.20000,0.00026000
37232.40000,1,1.000,37223.50000,1,1.000,37248.20000,0.00026000
37233.50000,1,1.000,37224.30000,1,1.000,37248.20000,0.00026000
37235.10000,1,1.000,37224.30000,1,1.000,37248.20000,0.00026000
37231.40000,1,1.000,37224.70000,1,1.000,37248.20000,0.00026000
37225.70000,2,2.000,37224.90000,1,1.000,37248.20000,0.00026000
37221.90000,1,1.000,37218.30000,1,1.000,37223.60000,0.00172719
37217.90000,2,2.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,2,2.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,5,5.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,5,5.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,5,5.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,5,5.000,37217.80000,1,1.000,37223.60000,0.00172719
37217.90000,5,5.000,37217.80000,1,1.000,37223.60000,0.00172719
37214.40000,1,1.000,37214.30000,1,1.000,37218.10000,0.00041216
37218.10000,2,2.000,37218.00000,1,1.000,37223.60000,0.00172719
37214.40000,1,1.000,37214.30000,1,1.000,37218.10000,0.00041216
37212.30000,1,1.000,37212.20000,1,1.000,37208.80000,0.00400000
37222.10000,1,1.000,37212.20000,1,1.000,37208.80000,0.00400000
37220.10000,1,1.000,37212.40000,1,1.000,37208.80000,0.00400000
37212.40000,1,1.000,37212.20000,1,1.000,37208.80000,0.00400000
37208.10000,2,2.000,37200.90000,1,1.000,37204.60000,0.00499900
37208.20000,1,1.000,37204.70000,1,1.000,37204.60000,0.00499900
37210.00000,1,1.000,37204.10000,1,1.000,37204.60000,0.00499900
37214.50000,1,1.000,37212.40000,1,1.000,37204.60000,0.00499900
37214.50000,1,1.000,37214.40000,1,1.000,37204.60000,0.00499900
37225.50000,1,1.000,37222.00000,1,1.000,37204.60000,0.00499900
37225.50000,1,1.000,37220.00000,1,1.000,37204.60000,0.00499900
37243.10000,1,1.000,37233.50000,1,1.000,37225.60000,0.01000000
37233.60000,2,2.000,37225.90000,1,1.000,37233.60000,0.00129862
37233.60000,3,3.000,37225.90000,1,1.000,37233.60000,0.00129862
37226.00000,1,1.000,37225.90000,1,1.000,37226.00000,0.02345010
37225.80000,1,1.000,37219.30000,1,1.000,37226.00000,0.15000000
37225.70000,1,1.000,37219.50000,1,1.000,37226.00000,0.15000000
37230.10000,1,1.000,37222.50000,1,1.000,37226.00000,0.15000000
37215.00000,1,1.000,37214.90000,1,1.000,37226.00000,0.15000000
37215.00000,2,2.000,37214.90000,1,1.000,37226.00000,0.15000000
37215.00000,2,2.000,37214.90000,1,1.000,37226.00000,0.15000000
37215.00000,2,2.000,37214.90000,1,1.000,37226.00000,0.15000000
37214.80000,1,1.000,37210.70000,1,1.000,37210.70000,0.01000000
37214.60000,1,1.000,37210.70000,1,1.000,37210.70000,0.01000000
37214.60000,1,1.000,37210.70000,1,1.000,37210.70000,0.01000000
37208.70000,1,1.000,37201.60000,1,1.000,37210.70000,0.01000000
37207.20000,1,1.000,37202.60000,1,1.000,37210.70000,0.01000000
37219.40000,1,1.000,37215.10000,1,1.000,37210.70000,0.01000000
37215.20000,1,1.000,37210.30000,1,1.000,37215.30000,0.00867135
37215.20000,1,1.000,37208.60000,1,1.000,37215.30000,0.00867135
37226.30000,1,1.000,37226.20000,1,1.000,37215.30000,0.00867135
37226.30000,1,1.000,37226.20000,3,3.000,37215.30000,0.00867135
37226.30000,1,1.000,37226.20000,3,3.000,37215.30000,0.00867135
37233.60000,1,1.000,37233.50000,2,2.000,37215.30000,0.00867135
37233.40000,1,1.000,37227.90000,1,1.000,37215.30000,0.00867135
37233.20000,1,1.000,37225.60000,1,1.000,37215.30000,0.00867135
37233.40000,1,1.000,37227.20000,1,1.000,37215.30000,0.00867135
37230.50000,1,1.000,37227.80000,1,1.000,37215.30000,0.00867135
37227.00000,1,1.000,37226.90000,1,1.000,37215.30000,0.00867135
37229.30000,2,2.000,37229.20000,1,1.000,37228.50000,0.00560000
37229.30000,1,1.000,37229.20000,2,2.000,37228.50000,0.00560000
37232.80000,1,1.000,37226.40000,1,1.000,37228.50000,0.00560000
37226.50000,1,1.000,37226.40000,1,1.000,37228.50000,0.00560000
37226.50000,1,1.000,37226.40000,1,1.000,37228.50000,0.00560000
37233.50000,1,1.000,37227.20000,1,1.000,37228.50000,0.00560000
37238.80000,1,1.000,37235.40000,1,1.000,37238.80000,0.02703856
37238.80000,1,1.000,37238.70000,3,3.000,37238.80000,0.02703856
37238.80000,1,1.000,37238.70000,1,1.000,37238.80000,0.02703856
37238.80000,1,1.000,37238.70000,2,2.000,37238.80000,0.02703856
37238.50000,1,1.000,37235.80000,1,1.000,37238.80000,0.02703856
37235.90000,1,1.000,37235.80000,1,1.000,37238.80000,0.02703856
37235.90000,1,1.000,37235.80000,1,1.000,37238.80000,0.02703856
37235.90000,1,1.000,37235.10000,1,1.000,37238.80000,0.02703856
37235.90000,1,1.000,37235.80000,1,1.000,37238.80000,0.02703856
37234.80000,1,1.000,37230.90000,1,1.000,37238.80000,0.02703856
37235.20000,4,4.000,37235.10000,1,1.000,37238.80000,0.02703856
37235.10000,1,1.000,37234.70000,1,1.000,37238.80000,0.02703856
37234.70000,1,1.000,37228.70000,1,1.000,37238.80000,0.02703856
37235.30000,1,1.000,37232.30000,1,1.000,37238.80000,0.02703856
37235.70000,1,1.000,37235.60000,7,7.000,37238.80000,0.02703856
37235.70000,1,1.000,37235.60000,8,8.000,37238.80000,0.02703856
37238.80000,1,1.000,37238.70000,10,10.000,37238.80000,0.00156672
37238.80000,1,1.000,37238.70000,7,7.000,37238.80000,0.00156672
37248.30000,1,1.000,37248.20000,3,3.000,37248.30000,0.00263273
37248.30000,1,1.000,37248.20000,2,2.000,37248.30000,0.00263273
37248.30000,1,1.000,37247.50000,1,1.000,37248.30000,0.00263273
37240.80000,1,1.000,37234.60000,1,1.000,37248.30000,0.00263273
37240.80000,1,1.000,37234.70000,1,1.000,37248.30000,0.00263273
37237.80000,1,1.000,37234.70000,1,1.000,37234.70000,0.02053200
37242.70000,1,1.000,37234.90000,1,1.000,37234.70000,0.02471600
37243.30000,1,1.000,37243.20000,2,2.000,37234.70000,0.02471600
37242.60000,1,1.000,37235.00000,1,1.000,37234.70000,0.02471600
37247.50000,1,1.000,37247.40000,2,2.000,37234.70000,0.02471600
37247.50000,1,1.000,37247.40000,3,3.000,37234.70000,0.02471600
37247.50000,1,1.000,37247.40000,2,2.000,37234.70000,0.02471600
37248.20000,5,5.000,37248.10000,1,1.000,37234.70000,0.02471600
37248.20000,5,5.000,37248.10000,1,1.000,37234.70000,0.02471600
37248.20000,5,5.000,37248.10000,1,1.000,37234.70000,0.02471600
37247.50000,3,3.000,37247.40000,1,1.000,37247.40000,0.03968379
37247.50000,3,3.000,37247.40000,1,1.000,37247.40000,0.03968379
37247.50000,3,3.000,37247.40000,1,1.000,37247.40000,0.03968379
37251.00000,1,1.000,37250.90000,2,2.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,1,1.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,1,1.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,6,6.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,2,2.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.00468283
37251.00000,1,1.000,37250.90000,3,3.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,3,3.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,4,4.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,4,4.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,4,4.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37250.90000,0.00026400
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.02000000
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.02000000
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.02000000
37251.00000,1,1.000,37250.90000,5,5.000,37251.00000,0.02000000
37251.00000,1,1.000,37250.90000,6,6.000,37251.00000,0.02000000
37270.70000,1,1.000,37251.30000,1,1.000,37251.10000,0.00500000
37280.10000,1,1.000,37280.00000,5,5.000,37280.00000,0.00000051
37280.10000,1,1.000,37280.00000,5,5.000,37280.00000,0.00000051
37280.10000,1,1.000,37280.00000,5,5.000,37280.00000,0.00000051
37280.20000,1,1.000,37280.10000,3,3.000,37280.10000,0.00070000
37289.60000,1,1.000,37283.70000,1,1.000,37280.10000,0.00070000
37289.60000,1,1.000,37289.50000,1,1.000,37280.10000,0.00070000
37289.60000,1,1.000,37289.50000,3,3.000,37280.10000,0.00070000
37289.60000,1,1.000,37289.50000,3,3.000,37280.10000,0.00070000
37289.60000,1,1.000,37289.50000,1,1.000,37280.10000,0.00070000
37289.70000,4,4.000,37289.60000,1,1.000,37280.10000,0.00070000
37285.60000,1,1.000,37280.10000,1,1.000,37280.10000,0.00070000
37289.70000,4,4.000,37289.60000,1,1.000,37280.10000,0.00070000
37288.80000,1,1.000,37280.70000,1,1.000,37280.10000,0.00070000
37288.40000,1,1.000,37284.50000,1,1.000,37280.10000,0.00070000
37288.40000,1,1.000,37284.50000,1,1.000,37280.10000,0.00070000
37284.60000,1,1.000,37280.20000,1,1.000,37280.10000,0.00070000
37280.30000,2,2.000,37280.20000,1,1.000,37280.10000,0.00070000
37286.40000,1,1.000,37286.30000,1,1.000,37280.10000,0.00070000
37286.40000,1,1.000,37286.30000,2,2.000,37280.10000,0.00070000
37286.40000,1,1.000,37286.30000,2,2.000,37280.10000,0.00070000
37290.10000,1,1.000,37290.00000,2,2.000,37290.10000,0.00857292
37290.10000,2,2.000,37288.50000,1,1.000,37290.10000,0.00857292
37290.10000,1,1.000,37290.00000,2,2.000,37290.10000,0.00041137
37290.10000,1,1.000,37290.00000,2,2.000,37290.10000,0.00041137
37290.10000,1,1.000,37290.00000,2,2.000,37290.10000,0.00041137
37290.10000,1,1.000,37290.00000,6,6.000,37290.10000,0.04022526
37290.10000,1,1.000,37290.00000,6,6.000,37290.10000,0.04022526
37290.10000,1,1.000,37290.00000,6,6.000,37290.10000,0.04022526
37290.10000,1,1.000,37290.00000,4,4.000,37290.10000,0.04022526
37290.10000,1,1.000,37290.00000,6,6.000,37290.10000,0.04022526
37290.10000,1,1.000,37290.00000,4,4.000,37290.10000,0.04022526
37290.10000,2,2.000,37286.40000,1,1.000,37290.10000,0.04022526
37285.20000,1,1.000,37282.00000,1,1.000,37290.10000,0.04022526
37285.30000,1,1.000,37282.00000,1,1.000,37290.10000,0.04022526
37270.30000,1,1.000,37262.10000,1,1.000,37281.60000,0.04022526
37272.20000,1,1.000,37264.10000,1,1.000,37281.60000,0.04022526
37264.00000,1,1.000,37254.60000,1,1.000,37281.60000,0.04022526
37258.90000,1,1.000,37254.90000,1,1.000,37281.60000,0.04022526
37258.90000,1,1.000,37254.90000,1,1.000,37281.60000,0.04022526
37251.00000,9,9.000,37250.90000,1,1.000,37250.90000,0.24643999
37251.00000,9,9.000,37250.90000,1,1.000,37250.90000,0.24643999
